BBL,TotalFeeAmount,NumberOfComplaints,ModeFeeTypeName,ModeFeeTypeCount,ModeLifeCycleName,ModeLifeCycleCount,MeanFeeIssueDate
4101497501,400,2,VIOLATION,2,Building,2,2015-07-07 12:00:00
4101500043,600,3,Complaint,3,Building,3,2018-04-24 00:00:00
4101570103,200,1,Complaint,1,Building,1,2016-04-08 00:00:00
4101610045,400,2,Complaint,2,Building,2,2016-11-29 12:00:00
4101610068,400,2,Complaint,2,Building,2,2016-11-12 12:00:00
4101620052,200,1,VIOLATION,1,Building,1,2015-01-30 00:00:00
4101710006,600,3,Complaint,3,Building,3,2016-12-03 08:00:00
4101710036,200,1,Complaint,1,Building,1,2016-05-28 00:00:00
4101720025,3000,2,PROJECT BLDG,2,Building,2,2017-09-07 12:00:00
4101730172,600,3,VIOLATION,3,Building,3,2013-05-31 00:00:00
4101830018,200,1,VIOLATION,1,Building,1,2017-04-10 00:00:00
4101880009,400,2,Complaint,2,Building,2,2016-03-28 12:00:00
4101880014,400,2,Complaint,2,Building,2,2017-04-23 12:00:00
4102110073,200,1,Complaint,1,Building,1,2016-10-18 00:00:00
4102130014,200,1,Complaint,1,Building,1,2018-12-14 00:00:00
4102140113,200,1,Complaint,1,Building,1,2019-02-07 00:00:00
4102190047,200,1,Complaint,1,Building,1,2018-03-07 00:00:00
4102260038,200,1,VIOLATION,1,Building,1,2014-04-21 00:00:00
4102260086,600,3,Complaint,3,Building,3,2017-09-10 08:00:00
4102330235,1000,5,VIOLATION,5,Building,5,2016-07-25 14:24:00
4102400036,600,3,VIOLATION,3,Building,3,2014-12-26 00:00:00
4102520024,200,1,VIOLATION,1,Building,1,2013-11-07 00:00:00
4102520058,200,1,Complaint,1,Building,1,2018-01-01 00:00:00
4102530044,200,1,Complaint,1,Building,1,2018-01-08 00:00:00
4102550003,400,2,Complaint,2,Building,2,2018-09-21 12:00:00
4103330104,600,3,Complaint,3,Building,3,2016-11-13 16:00:00
4103340001,4000,2,PROJECT BLDG,2,Building,2,2010-07-06 00:00:00
4103350051,200,1,Complaint,1,Building,1,2017-05-31 00:00:00
4103620001,600,3,Complaint,3,Building,3,2017-01-27 00:00:00
4103800026,400,2,VIOLATION,2,Building,2,2017-02-23 12:00:00
4103810078,3600,5,PROJECT BLDG,2,Building,5,2016-09-21 14:24:00
4104270004,400,2,VIOLATION,2,Building,2,2014-02-14 00:00:00
4104370037,200,1,Complaint,1,Building,1,2016-08-08 00:00:00
4104380026,200,1,VIOLATION,1,Building,1,2018-01-02 00:00:00
4104640041,600,3,VIOLATION,3,Building,3,2016-02-06 00:00:00
4104640042,400,2,VIOLATION,2,Building,2,2017-03-06 12:00:00
4104640044,200,1,Complaint,1,Building,1,2018-07-23 00:00:00
4105430015,200,1,VIOLATION,1,Building,1,2015-05-01 00:00:00
4105450003,600,3,VIOLATION,3,Building,3,2017-05-15 08:00:00
4105620043,200,1,Complaint,1,Building,1,2018-09-14 00:00:00
4106250032,400,2,VIOLATION,2,Building,2,2018-02-09 00:00:00
4106350023,200,1,Complaint,1,Building,1,2018-11-17 00:00:00
4106820047,200,1,Complaint,1,Building,1,2017-12-08 00:00:00
4106850044,1600,8,Complaint,4,Building,8,2016-06-06 09:00:00
4107750005,4000,2,PROJECT BLDG,2,Building,2,2009-08-01 00:00:00
4107750035,200,1,VIOLATION,1,Building,1,2014-03-19 00:00:00
4107830042,200,1,Complaint,1,Building,1,2018-03-12 00:00:00
4108170023,200,1,VIOLATION,1,Building,1,2013-12-17 00:00:00
4108200160,200,1,Complaint,1,Building,1,2016-12-22 00:00:00
4108230018,200,1,Complaint,1,Building,1,2016-11-29 00:00:00
4108230052,4200,8,Route for Inspection,6,Building,8,2010-10-11 18:00:00
4108470031,1000,5,VIOLATION,5,Building,5,2018-11-12 19:12:00
4108480022,200,1,VIOLATION,1,Building,1,2016-12-01 00:00:00
4108800044,200,1,Complaint,1,Building,1,2018-11-12 00:00:00
4108800045,200,1,Complaint,1,Building,1,2018-01-21 00:00:00
4108910021,400,2,Complaint,2,Building,2,2016-07-18 00:00:00
4109050011,800,4,Complaint,3,Building,4,2018-09-23 18:00:00
4109050013,200,1,Complaint,1,Building,1,2018-09-24 00:00:00
4109080042,800,4,Complaint,4,Building,4,2017-11-07 18:00:00
4109120035,200,1,Complaint,1,Building,1,2018-09-14 00:00:00
4109390006,200,1,VIOLATION,1,Building,1,2014-09-10 00:00:00
4109800116,400,2,VIOLATION,2,Building,2,2014-06-30 00:00:00
4109810172,400,2,Complaint,2,Building,2,2016-11-30 00:00:00
4109830023,400,2,Complaint,2,Building,2,2018-09-15 12:00:00
4110030142,400,2,VIOLATION,2,Building,2,2016-09-16 12:00:00
4110330026,200,1,VIOLATION,1,Building,1,2017-10-12 00:00:00
4110790006,200,1,VIOLATION,1,Building,1,2014-01-23 00:00:00
4111010046,200,1,VIOLATION,1,Building,1,2014-10-29 00:00:00
4111060032,400,2,Complaint,2,Building,2,2018-12-15 00:00:00
4111270032,200,1,VIOLATION,1,Building,1,2015-10-20 00:00:00
4111630009,200,1,VIOLATION,1,Building,1,2014-12-23 00:00:00
4112980008,200,1,Complaint,1,Building,1,2018-08-28 00:00:00
4113190006,200,1,Complaint,1,Building,1,2018-12-14 00:00:00
4113530051,200,1,Complaint,1,Building,1,2016-04-04 00:00:00
4114150030,400,2,Complaint,2,Building,2,2016-02-13 12:00:00
4114430010,200,1,VIOLATION,1,Building,1,2014-12-19 00:00:00
4114880029,200,1,VIOLATION,1,Building,1,2014-04-07 00:00:00
4115140044,800,4,VIOLATION,4,Building,4,2018-12-07 18:00:00
4116000026,1400,7,Complaint,7,Building,7,2017-12-25 17:08:34
4116010043,2000,10,VIOLATION,10,Building,10,2017-10-08 00:00:00
4116030053,400,2,Complaint,2,Building,2,2017-02-27 00:00:00
4116120001,600,3,VIOLATION,3,Building,3,2019-01-13 00:00:00
4116340007,200,1,VIOLATION,1,Building,1,2013-04-01 00:00:00
4116370001,200,1,Complaint,1,Building,1,2016-12-05 00:00:00
4116390055,5200,8,VIOLATION,3,Building,8,2017-11-19 12:00:00
4117070009,200,1,Complaint,1,Building,1,2017-06-22 00:00:00
4117160042,200,1,VIOLATION,1,Building,1,2013-09-13 00:00:00
4117460039,2000,10,VIOLATION,7,Building,10,2016-02-29 04:48:00
4117480024,200,1,VIOLATION,1,Building,1,2015-02-18 00:00:00
4117540080,1000,5,VIOLATION,5,Building,5,2016-02-20 00:00:00
4117810260,200,1,VIOLATION,1,Building,1,2015-11-23 00:00:00
4117840046,200,1,VIOLATION,1,Building,1,2017-04-10 00:00:00
4118610031,5800,11,Route for Inspection,9,Building,11,2013-11-01 10:54:32
4118670012,200,1,Complaint,1,Building,1,2017-09-05 00:00:00
4119350002,400,2,Complaint,1,Building,2,2015-12-16 00:00:00
4119380003,200,1,Complaint,1,Building,1,2018-02-07 00:00:00
4119380036,3200,3,PROJECT BLDG,2,Building,3,2018-09-11 00:00:00
4119390110,10000,37,Route for Inspection,35,Building,37,2012-01-20 20:06:29
4119440025,3100,3,PROJECT BLDG,2,Building,3,2013-03-23 08:00:00
4119450043,400,2,Complaint,2,Building,2,2017-05-08 00:00:00
4119450061,400,2,Complaint,2,Building,2,2018-03-07 12:00:00
4119470249,200,1,Complaint,1,Building,1,2016-05-23 00:00:00
4119490315,200,1,VIOLATION,1,Building,1,2014-10-02 00:00:00
4119490320,400,2,VIOLATION,2,Building,2,2013-02-21 12:00:00
4119660008,600,3,VIOLATION,3,Building,3,2015-02-23 16:00:00
4119740045,600,3,VIOLATION,3,Building,3,2016-12-13 00:00:00
4120340017,4000,7,Route for Inspection,5,Building,7,2010-01-17 10:17:08
4120380061,200,1,Complaint,1,Building,1,2017-04-18 00:00:00
4120450013,200,1,VIOLATION,1,Building,1,2014-02-14 00:00:00
4120570046,200,1,VIOLATION,1,Building,1,2013-07-05 00:00:00
4120640028,200,1,VIOLATION,1,Building,1,2016-11-22 00:00:00
4120890041,200,1,Complaint,1,Building,1,2017-01-12 00:00:00
4121090043,600,3,Complaint,2,Building,3,2018-04-23 00:00:00
4121470011,200,1,VIOLATION,1,Building,1,2016-01-04 00:00:00
4121470047,1400,7,Route for Inspection,7,Building,7,2012-12-17 10:17:08
4121550012,200,1,VIOLATION,1,Building,1,2017-09-27 00:00:00
4121700009,400,2,Complaint,2,Building,2,2018-05-07 12:00:00
4121720066,600,3,VIOLATION,3,Building,3,2015-07-01 00:00:00
4121720067,1600,8,VIOLATION,7,Building,8,2016-02-27 06:00:00
4121750056,400,2,VIOLATION,2,Building,2,2015-01-29 00:00:00
4121780045,200,1,VIOLATION,1,Building,1,2017-02-14 00:00:00
4121820070,400,2,VIOLATION,2,Building,2,2015-04-13 12:00:00
4121870030,200,1,VIOLATION,1,Building,1,2013-02-11 00:00:00
4122010001,1600,8,Complaint,8,Building,8,2017-07-30 03:00:00
4122040127,400,2,Complaint,2,Building,2,2017-11-02 12:00:00
4122830026,400,2,VIOLATION,2,Building,2,2017-02-19 00:00:00
4122870102,200,1,Complaint,1,Building,1,2018-04-18 00:00:00
4123340273,1000,5,Complaint,5,Building,5,2018-05-13 04:48:00
4123360036,200,1,Complaint,1,Building,1,2017-03-16 00:00:00
4123500112,400,2,VIOLATION,2,Building,2,2014-02-21 12:00:00
4123560017,400,2,Complaint,2,Building,2,2018-08-15 12:00:00
4123570024,200,1,Complaint,1,Building,1,2017-11-01 00:00:00
4123600038,200,1,VIOLATION,1,Building,1,2017-11-17 00:00:00
4123640121,200,1,VIOLATION,1,Building,1,2017-12-19 00:00:00
4123940091,400,2,Complaint,2,Building,2,2017-11-13 12:00:00
4124050119,1800,9,VIOLATION,9,Building,9,2015-07-20 05:20:00
4124800018,600,3,VIOLATION,3,Building,3,2015-11-03 00:00:00
4124830030,200,1,VIOLATION,1,Building,1,2018-12-07 00:00:00
4124880016,200,1,Complaint,1,Building,1,2015-12-14 00:00:00
4124940045,200,1,VIOLATION,1,Building,1,2015-03-05 00:00:00
4125380019,200,1,Complaint,1,Building,1,2016-08-20 00:00:00
4125870069,200,1,VIOLATION,1,Building,1,2013-11-13 00:00:00
4126040014,200,1,VIOLATION,1,Building,1,2013-12-16 00:00:00
4126440043,200,1,VIOLATION,1,Building,1,2015-06-15 00:00:00
4126470012,400,2,VIOLATION,2,Building,2,2016-11-25 00:00:00
4127000012,200,1,Complaint,1,Building,1,2018-09-28 00:00:00
4127000015,200,1,VIOLATION,1,Building,1,2014-08-04 00:00:00
4127010043,200,1,Complaint,1,Building,1,2018-10-01 00:00:00
4127110023,200,1,VIOLATION,1,Building,1,2012-10-22 00:00:00
4127230070,200,1,VIOLATION,1,Building,1,2014-06-09 00:00:00
4127410007,800,4,Complaint,4,Building,4,2017-10-15 06:00:00
4127470198,200,1,VIOLATION,1,Building,1,2017-01-23 00:00:00
4128550119,400,2,VIOLATION,2,Building,2,2018-01-06 00:00:00
4129830045,200,1,VIOLATION,1,Building,1,2013-09-30 00:00:00
4129860032,400,2,Complaint,1,Building,2,2016-10-13 00:00:00
4129920034,200,1,Complaint,1,Building,1,2018-09-23 00:00:00
4130140003,800,4,Complaint,2,Building,4,2016-05-06 18:00:00
4130170017,5400,14,Route for Inspection,12,Building,14,2016-10-20 00:00:00
4130200029,600,3,VIOLATION,3,Building,3,2019-01-18 08:00:00
4130220064,1400,7,VIOLATION,6,Building,7,2016-05-15 20:34:17
4130360030,200,1,Complaint,1,Building,1,2018-08-03 00:00:00
4130410009,200,1,VIOLATION,1,Building,1,2016-02-22 00:00:00
4130410011,800,4,Complaint,4,Building,4,2016-10-25 18:00:00
4130410045,600,3,VIOLATION,3,Building,3,2015-01-04 16:00:00
4130410053,400,2,VIOLATION,2,Building,2,2013-06-24 00:00:00
4130410059,200,1,VIOLATION,1,Building,1,2012-12-18 00:00:00
4130440072,200,1,Complaint,1,Building,1,2017-06-23 00:00:00
4130550065,200,1,VIOLATION,1,Building,1,2016-08-15 00:00:00
4130630039,800,4,Complaint,4,Building,4,2018-05-15 18:00:00
4130830057,1000,5,VIOLATION,5,UnderConstructi,5,2014-02-26 14:24:00
4131140006,200,1,VIOLATION,1,Building,1,2018-03-29 00:00:00
4131550016,200,1,Complaint,1,Building,1,2016-01-05 00:00:00
4132660055,800,4,Complaint,4,Building,4,2018-02-17 12:00:00
4132940018,1200,6,VIOLATION,6,Building,6,2016-10-16 16:00:00
4133050026,200,1,Complaint,1,Building,1,2016-04-15 00:00:00
4133320131,400,2,Complaint,2,Building,2,2018-10-30 00:00:00
4133580021,200,1,VIOLATION,1,Building,1,2016-12-02 00:00:00
4134710052,400,2,VIOLATION,2,Building,2,2016-12-12 12:00:00
4134920041,200,1,Complaint,1,Building,1,2018-08-09 00:00:00
4135120025,1000,5,VIOLATION,5,Land,5,2013-09-15 04:48:00
4135150038,200,1,VIOLATION,1,Building,1,2014-10-31 00:00:00
4135650060,200,1,Complaint,1,Building,1,2016-09-27 00:00:00
4135850084,400,2,Complaint,2,Building,2,2018-10-20 00:00:00
4135950044,400,2,Complaint,2,Building,2,2018-02-11 12:00:00
4136220026,200,1,VIOLATION,1,Building,1,2012-11-30 00:00:00
4136270008,200,1,VIOLATION,1,Building,1,2018-01-10 00:00:00
4136460045,200,1,VIOLATION,1,Building,1,2015-09-14 00:00:00
4136530068,200,1,VIOLATION,1,Building,1,2018-10-18 00:00:00
4136720022,800,4,Complaint,4,Building,4,2019-02-22 00:00:00
4136840007,3200,16,Complaint,15,Building,16,2017-06-02 21:00:00
4137090037,200,1,Complaint,1,Building,1,2018-11-26 00:00:00
4137330014,200,1,VIOLATION,1,Building,1,2015-08-31 00:00:00
4137430004,400,2,Complaint,2,Building,2,2018-09-30 12:00:00
4137470005,400,2,VIOLATION,2,Building,2,2015-01-20 12:00:00
4155160119,600,3,Complaint,3,Building,3,2018-01-03 16:00:00
4155350020,200,1,Complaint,1,Building,1,2016-09-01 00:00:00
4155350052,400,2,Complaint,1,Building,2,2016-02-15 00:00:00
4155440021,200,1,Complaint,1,Building,1,2018-10-11 00:00:00
4155570084,200,1,Complaint,1,Building,1,2017-05-04 00:00:00
4156100001,200,1,Complaint,1,Building,1,2018-01-04 00:00:00
4156140010,400,2,Complaint,2,Building,2,2015-11-25 00:00:00
4156380001,400,2,Complaint,1,Building,2,2016-07-29 12:00:00
4156600056,4800,11,Route for Inspection,9,Building,11,2014-08-30 08:43:38
4156610031,1000,5,Complaint,5,Building,5,2017-10-02 19:12:00
4156610041,2000,10,Complaint,8,Building,10,2016-04-09 19:12:00
4156610045,200,1,Complaint,1,Building,1,2018-12-31 00:00:00
4156610049,200,1,Complaint,1,Building,1,2018-04-23 00:00:00
4156610055,400,2,Complaint,2,Building,2,2017-08-28 12:00:00
4156630009,600,3,Complaint,3,Building,3,2017-09-19 00:00:00
4156630041,1200,6,Complaint,5,Building,6,2016-12-03 00:00:00
4156630086,200,1,Complaint,1,Building,1,2019-02-15 00:00:00
4157090080,1400,7,VIOLATION,7,Building,7,2015-01-07 13:42:51
4157110019,3000,2,PROJECT BLDG,2,Building,2,2015-10-02 00:00:00
4157140103,5200,13,Route for Inspection,11,Building,13,2014-04-15 07:23:04
4157390001,200,1,Complaint,1,Building,1,2019-01-28 00:00:00
4157410008,200,1,VIOLATION,1,Building,1,2018-12-14 00:00:00
4157440007,500,3,Complaint,2,Building,3,2017-08-09 00:00:00
4157590037,200,1,Complaint,1,Building,1,2016-09-16 00:00:00
4157620050,400,2,VIOLATION,2,Building,2,2015-06-17 00:00:00
4157620070,400,2,Complaint,2,Building,2,2017-11-15 12:00:00
4157640035,200,1,Complaint,1,Building,1,2017-07-09 00:00:00
4157660035,200,1,Complaint,1,Building,1,2016-10-13 00:00:00
4157670001,200,1,Complaint,1,Building,1,2017-11-17 00:00:00
4157670007,1800,9,Complaint,6,Building,9,2017-02-10 13:20:00
4157710011,200,1,Complaint,1,Building,1,2016-11-28 00:00:00
4157710071,1200,6,Complaint,6,Building,6,2018-05-11 12:00:00
4157890034,200,1,VIOLATION,1,Building,1,2015-11-16 00:00:00
4157910001,400,2,Complaint,2,Building,2,2016-01-09 12:00:00
4157930019,200,1,Complaint,1,Building,1,2017-05-10 00:00:00
4158040036,200,1,Complaint,1,Building,1,2018-02-01 00:00:00
4158070007,4600,10,Route for Inspection,8,Building,10,2014-10-19 14:24:00
4158070022,3000,2,PROJECT BLDG,2,Building,2,2013-09-05 12:00:00
4158070024,600,3,Complaint,3,Building,3,2016-10-30 08:00:00
4158070025,4600,10,Route for Inspection,8,Building,10,2014-07-27 04:48:00
4158070027,200,1,VIOLATION,1,Building,1,2013-09-17 00:00:00
4158070028,200,1,Complaint,1,Building,1,2016-06-27 00:00:00
4158070123,600,3,Complaint,3,Building,3,2016-08-31 08:00:00
4158070131,200,1,Complaint,1,Building,1,2018-06-11 00:00:00
4158080018,400,2,VIOLATION,2,Building,2,2015-08-26 12:00:00
4158080066,200,1,VIOLATION,1,Building,1,2017-02-03 00:00:00
4158180059,4700,4,PROJECT BLDG,3,Building,4,2015-06-27 12:00:00
4158180069,7300,17,Route for Inspection,14,Building,17,2015-01-06 16:56:28
4158180070,6400,19,Route for Inspection,17,Building,19,2013-11-04 17:41:03
4158180071,6000,17,Route for Inspection,15,Building,17,2015-02-07 00:00:00
4158180126,3600,5,Route for Inspection,3,Building,5,2018-10-31 00:00:00
4158180152,200,1,Complaint,1,Building,1,2016-09-30 00:00:00
4158180160,3000,2,PROJECT BLDG,2,Building,2,2009-08-01 00:00:00
4158180162,400,2,Complaint,2,Building,2,2018-09-08 12:00:00
4158230029,200,1,VIOLATION,1,Building,1,2014-02-03 00:00:00
4158900030,600,3,Complaint,3,Building,3,2017-06-16 00:00:00
4158950050,200,1,Complaint,1,Building,1,2018-01-04 00:00:00
4159030034,3000,2,PROJECT BLDG,2,Building,2,2013-09-05 12:00:00
4159150059,200,1,Complaint,1,Building,1,2019-02-25 00:00:00
4159160062,200,1,VIOLATION,1,Building,1,2018-11-23 00:00:00
4159260001,1000,5,Complaint,5,Building,5,2016-11-18 14:24:00
4159310040,200,1,Complaint,1,Building,1,2018-08-16 00:00:00
4159530045,9600,21,Route for Inspection,15,Building,21,2015-05-11 20:34:17
4160240023,200,1,VIOLATION,1,Building,1,2015-10-14 00:00:00
4160320056,400,2,Complaint,2,Building,2,2018-06-24 00:00:00
4160370052,200,1,Complaint,1,Building,1,2018-12-03 00:00:00
4160470035,200,1,Complaint,1,Building,1,2018-02-02 00:00:00
4160580018,200,1,VIOLATION,1,Building,1,2013-06-27 00:00:00
4160830005,200,1,Complaint,1,Building,1,2017-08-28 00:00:00
4160830022,200,1,Complaint,1,Building,1,2016-08-17 00:00:00
4160830032,4100,3,PROJECT BLDG,2,Building,3,2012-04-23 08:00:00
4161170072,200,1,Complaint,1,Building,1,2018-08-20 00:00:00
4161180047,200,1,Complaint,1,Building,1,2017-08-14 00:00:00
4161200068,200,1,Complaint,1,Building,1,2016-05-09 00:00:00
4161340013,200,1,Complaint,1,Building,1,2017-07-24 00:00:00
4161350035,200,1,Complaint,1,Building,1,2019-01-14 00:00:00
4161660040,200,1,Complaint,1,Building,1,2019-01-24 00:00:00
4161690162,200,1,Complaint,1,Building,1,2018-10-18 00:00:00
4161770055,200,1,Complaint,1,Building,1,2019-02-12 00:00:00
5000050118,200,1,Complaint,1,Building,1,2017-01-24 00:00:00
5000050120,18000,12,Route for Inspection,10,Building,12,2017-07-04 18:00:00
5000050124,16600,5,Route for Inspection,3,Building,5,2016-08-27 14:24:00
5000070050,600,3,Complaint,3,Building,3,2018-10-25 16:00:00
5000160142,200,1,Complaint,1,Building,1,2017-04-07 00:00:00
5000180090,200,1,Complaint,1,Building,1,2017-02-06 00:00:00
5000200008,121200,50,Route for Inspection,38,Building,50,2017-05-01 20:38:24
5000270021,600,3,VIOLATION,3,Building,3,2018-11-16 16:00:00
5000310053,3600,18,VIOLATION,15,Building,18,2015-08-27 18:40:00
5000350113,200,1,Complaint,1,Building,1,2016-03-11 00:00:00
5000380020,200,1,VIOLATION,1,Building,1,2018-10-30 00:00:00
5000380045,600,3,VIOLATION,3,Building,3,2016-11-16 00:00:00
5000410012,200,1,Complaint,1,Building,1,2019-01-06 00:00:00
5000420010,1000,5,Complaint,5,Building,5,2018-06-12 19:12:00
5000420027,2000,10,VIOLATION,10,Building,10,2016-04-20 04:48:00
5000430022,200,1,VIOLATION,1,Building,1,2016-06-14 00:00:00
5000440011,400,2,VIOLATION,2,Building,2,2017-06-13 00:00:00
5000450020,200,1,VIOLATION,1,Building,1,2013-09-24 00:00:00
5000460015,3000,2,PROJECT BLDG,2,Building,2,2016-09-09 12:00:00
5000460020,400,2,Complaint,2,Building,2,2019-01-27 00:00:00
5000470048,200,1,Complaint,1,Building,1,2016-06-09 00:00:00
5000470058,200,1,VIOLATION,1,Building,1,2016-06-22 00:00:00
5000470062,600,3,Complaint,3,Building,3,2016-12-16 08:00:00
5000470103,200,1,Complaint,1,Building,1,2017-01-27 00:00:00
5000470109,200,1,Complaint,1,Building,1,2018-10-31 00:00:00
5000510193,200,1,Complaint,1,Building,1,2019-02-28 00:00:00
5000520048,4200,8,Route for Inspection,6,Building,8,2016-12-09 15:00:00
5000530070,3800,6,Route for Inspection,4,Building,6,2008-12-19 04:00:00
5000610011,1200,6,Complaint,4,Building,6,2016-08-17 08:00:00
5000650033,3400,4,Complaint,2,Building,4,2016-10-24 18:00:00
5000700031,200,1,VIOLATION,1,Building,1,2014-09-10 00:00:00
5000820001,400,2,Complaint,2,Building,2,2016-08-06 12:00:00
5001030022,800,4,Complaint,4,Building,4,2016-06-18 12:00:00
5001040007,200,1,Complaint,1,Building,1,2019-02-04 00:00:00
5001080009,400,2,Complaint,1,Building,2,2015-04-20 12:00:00
5001090059,400,2,Complaint,2,Building,2,2016-11-09 00:00:00
5001120003,1400,7,VIOLATION,7,Building,7,2013-05-05 17:08:34
5001140101,200,1,Complaint,1,Building,1,2018-10-26 00:00:00
5001150090,800,4,Complaint,4,Building,4,2018-10-20 18:00:00
5001180032,1000,5,VIOLATION,3,Building,5,2018-05-13 14:24:00
5001500015,600,3,Complaint,3,Building,3,2018-11-13 16:00:00
5001570073,200,1,Complaint,1,Building,1,2018-06-12 00:00:00
5001580081,200,1,Complaint,1,Building,1,2017-02-10 00:00:00
5001580270,1800,9,Complaint,9,UnderConstructi,9,2018-03-30 05:20:00
5001610045,200,1,Complaint,1,Building,1,2017-11-20 00:00:00
5001750054,200,1,VIOLATION,1,Building,1,2016-07-05 00:00:00
5001780087,400,2,Complaint,2,Building,2,2016-07-14 12:00:00
5001970032,200,1,Complaint,1,Building,1,2016-06-28 00:00:00
5001980025,200,1,Complaint,1,Building,1,2018-12-21 00:00:00
5001980113,600,3,VIOLATION,3,Building,3,2019-02-05 00:00:00
5001980116,1400,7,VIOLATION,7,Building,7,2014-07-09 20:34:17
5002000015,400,2,Complaint,1,Building,2,2018-05-08 12:00:00
5002080028,200,1,VIOLATION,1,Building,1,2014-03-10 00:00:00
5002110014,400,2,VIOLATION,2,Building,2,2015-05-19 12:00:00
5002110073,200,1,VIOLATION,1,Building,1,2017-11-03 00:00:00
5002120074,200,1,VIOLATION,1,Building,1,2017-10-06 00:00:00
5002230045,1200,6,Complaint,6,Building,6,2018-04-18 12:00:00
5002230051,3400,4,PROJECT BLDG,2,Building,4,2015-05-08 12:00:00
5002230058,200,1,Complaint,1,Building,1,2018-02-12 00:00:00
5002360041,600,3,VIOLATION,2,Building,3,2018-01-26 00:00:00
5002620089,200,1,VIOLATION,1,Building,1,2015-02-24 00:00:00
5002860105,200,1,Complaint,1,Building,1,2017-12-01 00:00:00
5003900001,200,1,VIOLATION,1,Building,1,2014-10-20 00:00:00
5004080021,200,1,VIOLATION,1,Building,1,2017-06-12 00:00:00
5005040058,800,4,VIOLATION,3,Building,4,2015-12-13 12:00:00
5005150051,200,1,Complaint,1,Building,1,2018-01-24 00:00:00
5005210069,6200,4,PROJECT BLDG,3,Building,4,2014-08-30 18:00:00
5005240044,200,1,Complaint,1,Building,1,2017-01-30 00:00:00
